file,packet_len,inter_arrival_time
sample_encrypted_traffic.pcapng,66,0.000033
sample_encrypted_traffic.pcapng,79,0.000184
sample_encrypted_traffic.pcapng,1414,0.001040
sample_encrypted_traffic.pcapng,54,0.000032
sample_encrypted_traffic.pcapng,144,0.000439
sample_encrypted_traffic.pcapng,1292,0.001200
sample_encrypted_traffic.pcapng,1292,0.002314
sample_encrypted_traffic.pcapng,81,0.000573
sample_encrypted_traffic.pcapng,151,0.000146
sample_encrypted_traffic.pcapng,208,0.000446
sample_encrypted_traffic.pcapng,599,0.000200
sample_encrypted_traffic.pcapng,74,0.003908
sample_encrypted_traffic.pcapng,1084,0.007303
sample_encrypted_traffic.pcapng,66,0.002041
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,54,0.000103
sample_encrypted_traffic.pcapng,1414,0.000540
sample_encrypted_traffic.pcapng,467,0.000000
sample_encrypted_traffic.pcapng,69,0.003934
sample_encrypted_traffic.pcapng,1018,0.000070
sample_encrypted_traffic.pcapng,74,0.000189
sample_encrypted_traffic.pcapng,75,0.000109
sample_encrypted_traffic.pcapng,163,0.000527
sample_encrypted_traffic.pcapng,74,0.000218
sample_encrypted_traffic.pcapng,1288,0.012533
sample_encrypted_traffic.pcapng,225,0.000000
sample_encrypted_traffic.pcapng,215,0.000000
sample_encrypted_traffic.pcapng,77,0.000572
sample_encrypted_traffic.pcapng,54,0.000329
sample_encrypted_traffic.pcapng,54,0.000526
sample_encrypted_traffic.pcapng,1292,0.004269
sample_encrypted_traffic.pcapng,1292,0.000084
sample_encrypted_traffic.pcapng,1292,0.000049
sample_encrypted_traffic.pcapng,124,0.000189
sample_encrypted_traffic.pcapng,74,0.028881
sample_encrypted_traffic.pcapng,54,0.000196
sample_encrypted_traffic.pcapng,1414,0.007244
sample_encrypted_traffic.pcapng,1414,0.000080
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,449,0.000000
sample_encrypted_traffic.pcapng,82,0.000000
sample_encrypted_traffic.pcapng,82,0.000000
sample_encrypted_traffic.pcapng,54,0.000043
sample_encrypted_traffic.pcapng,1292,0.000106
sample_encrypted_traffic.pcapng,1292,0.000452
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,144,0.000180
sample_encrypted_traffic.pcapng,1292,0.003514
sample_encrypted_traffic.pcapng,341,0.000452
sample_encrypted_traffic.pcapng,120,0.000269
sample_encrypted_traffic.pcapng,884,0.000157
sample_encrypted_traffic.pcapng,976,0.000664
sample_encrypted_traffic.pcapng,67,0.002807
sample_encrypted_traffic.pcapng,449,0.007674
sample_encrypted_traffic.pcapng,66,0.000050
sample_encrypted_traffic.pcapng,1078,0.002442
sample_encrypted_traffic.pcapng,162,0.003927
sample_encrypted_traffic.pcapng,71,0.000000
sample_encrypted_traffic.pcapng,74,0.000294
sample_encrypted_traffic.pcapng,327,0.000284
sample_encrypted_traffic.pcapng,171,0.000000
sample_encrypted_traffic.pcapng,77,0.000235
sample_encrypted_traffic.pcapng,74,0.031360
sample_encrypted_traffic.pcapng,606,0.007242
sample_encrypted_traffic.pcapng,63,0.00000
sample_encrypted_traffic.pcapng,77,0.000404
sample_encrypted_traffic.pcapng,66,0.003520
sample_encrypted_traffic.pcapng,54,0.005131
sample_encrypted_traffic.pcapng,1079,0.008010
sample_encrypted_traffic.pcapng,222,0.000000
sample_encrypted_traffic.pcapng,77,0.000610
sample_encrypted_traffic.pcapng,1286,0.045916
sample_encrypted_traffic.pcapng,1292,0.000076
sample_encrypted_traffic.pcapng,1292,0.000029
sample_encrypted_traffic.pcapng,1292,0.000034
sample_encrypted_traffic.pcapng,1292,0.000036
sample_encrypted_traffic.pcapng,1292,0.000032
sample_encrypted_traffic.pcapng,1292,0.000033
sample_encrypted_traffic.pcapng,1292,0.000030
sample_encrypted_traffic.pcapng,1292,0.000034
sample_encrypted_traffic.pcapng,1292,0.000038
sample_encrypted_traffic.pcapng,1010,0.000030
sample_encrypted_traffic.pcapng,1286,0.001003
sample_encrypted_traffic.pcapng,1292,0.000044
sample_encrypted_traffic.pcapng,1292,0.006362
sample_encrypted_traffic.pcapng,1292,0.000069
sample_encrypted_traffic.pcapng,1292,0.000042
sample_encrypted_traffic.pcapng,1292,0.000039
sample_encrypted_traffic.pcapng,1292,0.000027
sample_encrypted_traffic.pcapng,1292,0.000039
sample_encrypted_traffic.pcapng,1292,0.000036
sample_encrypted_traffic.pcapng,1292,0.000036
sample_encrypted_traffic.pcapng,66,0.005268
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,1013,0.000164
sample_encrypted_traffic.pcapng,329,0.000000
sample_encrypted_traffic.pcapng,54,0.000039
sample_encrypted_traffic.pcapng,1292,0.000169
sample_encrypted_traffic.pcapng,1292,0.000062
sample_encrypted_traffic.pcapng,1292,0.000061
sample_encrypted_traffic.pcapng,1292,0.000054
sample_encrypted_traffic.pcapng,1292,0.000056
sample_encrypted_traffic.pcapng,1019,0.000077
sample_encrypted_traffic.pcapng,85,0.001502
sample_encrypted_traffic.pcapng,93,0.000000
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,89,0.000406
sample_encrypted_traffic.pcapng,93,0.000030
sample_encrypted_traffic.pcapng,69,0.011685
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,65,0.000390
sample_encrypted_traffic.pcapng,69,0.001319
sample_encrypted_traffic.pcapng,65,0.000055
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,65,0.000043
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,73,0.000096
sample_encrypted_traffic.pcapng,65,0.000464
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,65,0.000420
sample_encrypted_traffic.pcapng,60,0.034536
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,1414,0.031699
sample_encrypted_traffic.pcapng,1414,0.00000
sample_encrypted_traffic.pcapng,1414,0.00000
sample_encrypted_traffic.pcapng,607,0.00000
sample_encrypted_traffic.pcapng,1414,0.000094
sample_encrypted_traffic.pcapng,98,0.000000
sample_encrypted_traffic.pcapng,66,0.011111
sample_encrypted_traffic.pcapng,60,0.014524
sample_encrypted_traffic.pcapng,60,0.000506
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000040
sample_encrypted_traffic.pcapng,66,0.000854
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,714,0.134798
sample_encrypted_traffic.pcapng,182,0.000000
sample_encrypted_traffic.pcapng,665,0.000000
sample_encrypted_traffic.pcapng,85,0.000000
sample_encrypted_traffic.pcapng,77,0.000577
sample_encrypted_traffic.pcapng,77,0.000140
sample_encrypted_traffic.pcapng,72,0.108808
sample_encrypted_traffic.pcapng,65,0.010348
sample_encrypted_traffic.pcapng,65,0.00000
sample_encrypted_traffic.pcapng,71,0.145702
sample_encrypted_traffic.pcapng,67,0.013932
sample_encrypted_traffic.pcapng,69,0.129470
sample_encrypted_traffic.pcapng,1288,0.000962
sample_encrypted_traffic.pcapng,1150,0.000000
sample_encrypted_traffic.pcapng,64,0.000069
sample_encrypted_traffic.pcapng,1102,0.000000
sample_encrypted_traffic.pcapng,1414,0.000442
sample_encrypted_traffic.pcapng,54,0.000037
sample_encrypted_traffic.pcapng,228,0.000126
sample_encrypted_traffic.pcapng,93,0.00000
sample_encrypted_traffic.pcapng,93,0.00000
sample_encrypted_traffic.pcapng,66,0.000041
sample_encrypted_traffic.pcapng,77,0.002170
sample_encrypted_traffic.pcapng,93,0.000110
sample_encrypted_traffic.pcapng,83,0.000578
sample_encrypted_traffic.pcapng,60,0.017496
sample_encrypted_traffic.pcapng,1288,0.015853
sample_encrypted_traffic.pcapng,75,0.000352
sample_encrypted_traffic.pcapng,65,0.014849
sample_encrypted_traffic.pcapng,66,0.026717
sample_encrypted_traffic.pcapng,167,0.442174
sample_encrypted_traffic.pcapng,71,0.52592
sample_encrypted_traffic.pcapng,66,0.079334
sample_encrypted_traffic.pcapng,71,0.822774
sample_encrypted_traffic.pcapng,68,0.104865
sample_encrypted_traffic.pcapng,1414,0.003671
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1118,0.000000
sample_encrypted_traffic.pcapng,264,0.000089
sample_encrypted_traffic.pcapng,60,0.016823
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000114
sample_encrypted_traffic.pcapng,60,0.077355
sample_encrypted_traffic.pcapng,54,0.000054
sample_encrypted_traffic.pcapng,80,0.045985
sample_encrypted_traffic.pcapng,146,0.009758
sample_encrypted_traffic.pcapng,66,0.001294
sample_encrypted_traffic.pcapng,66,0.146698
sample_encrypted_traffic.pcapng,54,0.000170
sample_encrypted_traffic.pcapng,506,0.003504
sample_encrypted_traffic.pcapng,1051,0.097974
sample_encrypted_traffic.pcapng,515,0.000000
sample_encrypted_traffic.pcapng,85,0.000000
sample_encrypted_traffic.pcapng,93,0.000000
sample_encrypted_traffic.pcapng,54,0.000104
sample_encrypted_traffic.pcapng,1414,0.000148
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,54,0.000042
sample_encrypted_traffic.pcapng,1414,0.000355
sample_encrypted_traffic.pcapng,1414,0.000033
sample_encrypted_traffic.pcapng,1040,0.000000
sample_encrypted_traffic.pcapng,54,0.000048
sample_encrypted_traffic.pcapng,93,0.005793
sample_encrypted_traffic.pcapng,142,0.005309
sample_encrypted_traffic.pcapng,1414,0.000228
sample_encrypted_traffic.pcapng,592,0.000000
sample_encrypted_traffic.pcapng,1414,0.000094
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,841,0.000000
sample_encrypted_traffic.pcapng,732,0.008580
sample_encrypted_traffic.pcapng,60,0.001862
sample_encrypted_traffic.pcapng,73,0.016840
sample_encrypted_traffic.pcapng,74,0.031450
sample_encrypted_traffic.pcapng,157,0.041194
sample_encrypted_traffic.pcapng,54,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,54,0.000165
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,54,0.054178
sample_encrypted_traffic.pcapng,715,0.014504
sample_encrypted_traffic.pcapng,213,0.000000
sample_encrypted_traffic.pcapng,77,0.000465
sample_encrypted_traffic.pcapng,66,0.137476
sample_encrypted_traffic.pcapng,1414,0.0000
sample_encrypted_traffic.pcapng,1414,0.0000
sample_encrypted_traffic.pcapng,54,0.00018
sample_encrypted_traffic.pcapng,1414,0.000094
sample_encrypted_traffic.pcapng,1010,0.000000
sample_encrypted_traffic.pcapng,54,0.000032
sample_encrypted_traffic.pcapng,1414,0.009135
sample_encrypted_traffic.pcapng,579,0.000000
sample_encrypted_traffic.pcapng,60,0.088975
sample_encrypted_traffic.pcapng,1296,0.299881
sample_encrypted_traffic.pcapng,54,0.042263
sample_encrypted_traffic.pcapng,74,0.184616
sample_encrypted_traffic.pcapng,344,0.012710
sample_encrypted_traffic.pcapng,66,0.001467
sample_encrypted_traffic.pcapng,66,0.065892
sample_encrypted_traffic.pcapng,54,0.000237
sample_encrypted_traffic.pcapng,518,0.003437
sample_encrypted_traffic.pcapng,1414,0.098995
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1290,0.000000
sample_encrypted_traffic.pcapng,54,0.000130
sample_encrypted_traffic.pcapng,212,0.009963
sample_encrypted_traffic.pcapng,105,0.099508
sample_encrypted_traffic.pcapng,346,0.001314
sample_encrypted_traffic.pcapng,1414,0.000088
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1258,0.000000
sample_encrypted_traffic.pcapng,71,0.068522
sample_encrypted_traffic.pcapng,125,0.008191
sample_encrypted_traffic.pcapng,54,0.006139
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,66,0.000142
sample_encrypted_traffic.pcapng,1414,0.027290
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1115,0.000000
sample_encrypted_traffic.pcapng,283,0.000092
sample_encrypted_traffic.pcapng,68,0.012049
sample_encrypted_traffic.pcapng,60,0.004991
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000293
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,196,0.049884
sample_encrypted_traffic.pcapng,70,0.010775
sample_encrypted_traffic.pcapng,74,0.036519
sample_encrypted_traffic.pcapng,70,0.003580
sample_encrypted_traffic.pcapng,74,0.027857
sample_encrypted_traffic.pcapng,161,0.024178
sample_encrypted_traffic.pcapng,300,0.000000
sample_encrypted_traffic.pcapng,77,0.000537
sample_encrypted_traffic.pcapng,1414,0.006584
sample_encrypted_traffic.pcapng,1414,0.00000
sample_encrypted_traffic.pcapng,54,0.000064
sample_encrypted_traffic.pcapng,1414,0.000053
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,54,0.000031
sample_encrypted_traffic.pcapng,1414,0.000231
sample_encrypted_traffic.pcapng,1414,0.000297
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000113
sample_encrypted_traffic.pcapng,1414,0.000115
sample_encrypted_traffic.pcapng,54,0.000011
sample_encrypted_traffic.pcapng,1414,0.000151
sample_encrypted_traffic.pcapng,1414,0.000161
sample_encrypted_traffic.pcapng,54,0.000011
sample_encrypted_traffic.pcapng,1414,0.000167
sample_encrypted_traffic.pcapng,1414,0.000168
sample_encrypted_traffic.pcapng,54,0.000057
sample_encrypted_traffic.pcapng,72,0.060590
sample_encrypted_traffic.pcapng,1414,0.011285
sample_encrypted_traffic.pcapng,583,0.000000
sample_encrypted_traffic.pcapng,54,0.000192
sample_encrypted_traffic.pcapng,66,0.000082
sample_encrypted_traffic.pcapng,67,0.014226
sample_encrypted_traffic.pcapng,1018,0.124209
sample_encrypted_traffic.pcapng,514,0.00000
sample_encrypted_traffic.pcapng,85,0.00000
sample_encrypted_traffic.pcapng,93,0.00000
sample_encrypted_traffic.pcapng,54,0.00009
sample_encrypted_traffic.pcapng,93,0.00217
sample_encrypted_traffic.pcapng,1414,0.036168
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,606,0.000000
sample_encrypted_traffic.pcapng,599,0.000114
sample_encrypted_traffic.pcapng,60,0.011412
sample_encrypted_traffic.pcapng,60,0.014868
sample_encrypted_traffic.pcapng,60,0.000603
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000034
sample_encrypted_traffic.pcapng,60,0.000320
sample_encrypted_traffic.pcapng,85,0.023719
sample_encrypted_traffic.pcapng,174,0.023625
sample_encrypted_traffic.pcapng,79,0.007357
sample_encrypted_traffic.pcapng,66,0.000003
sample_encrypted_traffic.pcapng,79,0.000321
sample_encrypted_traffic.pcapng,153,0.006274
sample_encrypted_traffic.pcapng,119,0.001399
sample_encrypted_traffic.pcapng,1292,0.001050
sample_encrypted_traffic.pcapng,1292,0.000047
sample_encrypted_traffic.pcapng,119,0.000191
sample_encrypted_traffic.pcapng,82,0.077808
sample_encrypted_traffic.pcapng,1292,0.000000
sample_encrypted_traffic.pcapng,1292,0.002973
sample_encrypted_traffic.pcapng,346,0.000000
sample_encrypted_traffic.pcapng,988,0.000116
sample_encrypted_traffic.pcapng,71,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,120,0.000646
sample_encrypted_traffic.pcapng,73,0.000103
sample_encrypted_traffic.pcapng,1288,0.000546
sample_encrypted_traffic.pcapng,1292,0.000036
sample_encrypted_traffic.pcapng,789,0.000026
sample_encrypted_traffic.pcapng,162,0.017334
sample_encrypted_traffic.pcapng,65,0.001482
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,69,0.000852
sample_encrypted_traffic.pcapng,75,0.000206
sample_encrypted_traffic.pcapng,66,0.003594
sample_encrypted_traffic.pcapng,54,0.000155
sample_encrypted_traffic.pcapng,529,0.008017
sample_encrypted_traffic.pcapng,1020,0.003530
sample_encrypted_traffic.pcapng,70,0.063061
sample_encrypted_traffic.pcapng,108,0.000912
sample_encrypted_traffic.pcapng,77,0.000265
sample_encrypted_traffic.pcapng,63,0.000420
sample_encrypted_traffic.pcapng,55,0.036145
sample_encrypted_traffic.pcapng,74,0.000068
sample_encrypted_traffic.pcapng,798,0.010773
sample_encrypted_traffic.pcapng,76,0.000000
sample_encrypted_traffic.pcapng,215,0.000114
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,77,0.000306
sample_encrypted_traffic.pcapng,54,0.000344
sample_encrypted_traffic.pcapng,1414,0.003320
sample_encrypted_traffic.pcapng,54,0.000085
sample_encrypted_traffic.pcapng,1414,0.000250
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.000082
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000073
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000814
sample_encrypted_traffic.pcapng,54,0.000065
sample_encrypted_traffic.pcapng,178,0.000327
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,66,0.009305
sample_encrypted_traffic.pcapng,74,0.015634
sample_encrypted_traffic.pcapng,180,0.005436
sample_encrypted_traffic.pcapng,66,0.006069
sample_encrypted_traffic.pcapng,1288,0.113829
sample_encrypted_traffic.pcapng,1035,0.000151
sample_encrypted_traffic.pcapng,64,0.000000
sample_encrypted_traffic.pcapng,123,0.000000
sample_encrypted_traffic.pcapng,328,0.000000
sample_encrypted_traffic.pcapng,66,0.000082
sample_encrypted_traffic.pcapng,54,0.000074
sample_encrypted_traffic.pcapng,77,0.000154
sample_encrypted_traffic.pcapng,83,0.000923
sample_encrypted_traffic.pcapng,141,0.003624
sample_encrypted_traffic.pcapng,92,0.000068
sample_encrypted_traffic.pcapng,1414,0.002784
sample_encrypted_traffic.pcapng,196,0.000000
sample_encrypted_traffic.pcapng,1038,0.001179
sample_encrypted_traffic.pcapng,496,0.00000
sample_encrypted_traffic.pcapng,54,0.000081
sample_encrypted_traffic.pcapng,89,0.001660
sample_encrypted_traffic.pcapng,311,0.001869
sample_encrypted_traffic.pcapng,93,0.0000
sample_encrypted_traffic.pcapng,54,0.000048
sample_encrypted_traffic.pcapng,93,0.000622
sample_encrypted_traffic.pcapng,60,0.013462
sample_encrypted_traffic.pcapng,60,0.002642
sample_encrypted_traffic.pcapng,65,0.073151
sample_encrypted_traffic.pcapng,60,0.013673
sample_encrypted_traffic.pcapng,92,0.000000
sample_encrypted_traffic.pcapng,54,0.000131
sample_encrypted_traffic.pcapng,66,0.002734
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,1286,0.058220
sample_encrypted_traffic.pcapng,1292,0.000075
sample_encrypted_traffic.pcapng,1292,0.000020
sample_encrypted_traffic.pcapng,1292,0.000021
sample_encrypted_traffic.pcapng,1113,0.000020
sample_encrypted_traffic.pcapng,69,0.027650
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,74,0.030072
sample_encrypted_traffic.pcapng,795,0.007363
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,54,0.000128
sample_encrypted_traffic.pcapng,54,0.039151
sample_encrypted_traffic.pcapng,713,0.127927
sample_encrypted_traffic.pcapng,141,0.00000
sample_encrypted_traffic.pcapng,77,0.000711
sample_encrypted_traffic.pcapng,80,0.003947
sample_encrypted_traffic.pcapng,80,0.000243
sample_encrypted_traffic.pcapng,167,0.013546
sample_encrypted_traffic.pcapng,126,0.000000
sample_encrypted_traffic.pcapng,1292,0.001382
sample_encrypted_traffic.pcapng,1292,0.000051
sample_encrypted_traffic.pcapng,122,0.000173
sample_encrypted_traffic.pcapng,66,0.091771
sample_encrypted_traffic.pcapng,82,0.000000
sample_encrypted_traffic.pcapng,1292,0.000000
sample_encrypted_traffic.pcapng,1292,0.000171
sample_encrypted_traffic.pcapng,339,0.000000
sample_encrypted_traffic.pcapng,120,0.000706
sample_encrypted_traffic.pcapng,1288,0.000300
sample_encrypted_traffic.pcapng,655,0.000033
sample_encrypted_traffic.pcapng,995,0.003653
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,74,0.000393
sample_encrypted_traffic.pcapng,162,0.090146
sample_encrypted_traffic.pcapng,67,0.005552
sample_encrypted_traffic.pcapng,71,0.000000
sample_encrypted_traffic.pcapng,73,0.000546
sample_encrypted_traffic.pcapng,606,0.005438
sample_encrypted_traffic.pcapng,63,0.000000
sample_encrypted_traffic.pcapng,77,0.000436
sample_encrypted_traffic.pcapng,66,0.089193
sample_encrypted_traffic.pcapng,55,0.365317
sample_encrypted_traffic.pcapng,66,0.316306
sample_encrypted_traffic.pcapng,46,0.030975
sample_encrypted_traffic.pcapng,46,0.078177
sample_encrypted_traffic.pcapng,120,0.228589
sample_encrypted_traffic.pcapng,74,0.025317
sample_encrypted_traffic.pcapng,120,0.010745
sample_encrypted_traffic.pcapng,75,0.000264
sample_encrypted_traffic.pcapng,88,1.939021
sample_encrypted_traffic.pcapng,88,0.000525
sample_encrypted_traffic.pcapng,230,0.031067
sample_encrypted_traffic.pcapng,280,0.000669
sample_encrypted_traffic.pcapng,66,0.001170
sample_encrypted_traffic.pcapng,66,0.042916
sample_encrypted_traffic.pcapng,54,0.000152
sample_encrypted_traffic.pcapng,1414,0.000950
sample_encrypted_traffic.pcapng,528,0.000000
sample_encrypted_traffic.pcapng,1414,0.100765
sample_encrypted_traffic.pcapng,54,0.000359
sample_encrypted_traffic.pcapng,54,0.000000
sample_encrypted_traffic.pcapng,1414,0.000078
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,238,0.000000
sample_encrypted_traffic.pcapng,54,0.000052
sample_encrypted_traffic.pcapng,180,0.002511
sample_encrypted_traffic.pcapng,238,0.004768
sample_encrypted_traffic.pcapng,66,0.000071
sample_encrypted_traffic.pcapng,66,0.008390
sample_encrypted_traffic.pcapng,60,0.004743
sample_encrypted_traffic.pcapng,258,0.000000
sample_encrypted_traffic.pcapng,123,0.000096
sample_encrypted_traffic.pcapng,54,0.000039
sample_encrypted_traffic.pcapng,95,0.062104
sample_encrypted_traffic.pcapng,95,0.003806
sample_encrypted_traffic.pcapng,1288,0.003525
sample_encrypted_traffic.pcapng,1292,0.000195
sample_encrypted_traffic.pcapng,1292,0.000039
sample_encrypted_traffic.pcapng,143,0.000121
sample_encrypted_traffic.pcapng,129,0.000078
sample_encrypted_traffic.pcapng,71,0.005630
sample_encrypted_traffic.pcapng,71,0.000221
sample_encrypted_traffic.pcapng,188,0.001848
sample_encrypted_traffic.pcapng,159,0.0000
sample_encrypted_traffic.pcapng,1292,0.001899
sample_encrypted_traffic.pcapng,1292,0.000097
sample_encrypted_traffic.pcapng,123,0.000276
sample_encrypted_traffic.pcapng,67,0.008024
sample_encrypted_traffic.pcapng,67,0.000000
sample_encrypted_traffic.pcapng,71,0.005247
sample_encrypted_traffic.pcapng,82,0.005102
sample_encrypted_traffic.pcapng,1292,0.000979
sample_encrypted_traffic.pcapng,1292,0.021953
sample_encrypted_traffic.pcapng,74,0.000113
sample_encrypted_traffic.pcapng,1292,0.013488
sample_encrypted_traffic.pcapng,350,0.000000
sample_encrypted_traffic.pcapng,68,0.000000
sample_encrypted_traffic.pcapng,984,0.000168
sample_encrypted_traffic.pcapng,107,0.000000
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,120,0.000758
sample_encrypted_traffic.pcapng,73,0.000125
sample_encrypted_traffic.pcapng,1288,0.000326
sample_encrypted_traffic.pcapng,212,0.000038
sample_encrypted_traffic.pcapng,1292,0.013139
sample_encrypted_traffic.pcapng,162,0.003943
sample_encrypted_traffic.pcapng,75,0.000611
sample_encrypted_traffic.pcapng,69,0.001245
sample_encrypted_traffic.pcapng,65,0.000000
sample_encrypted_traffic.pcapng,73,0.000250
sample_encrypted_traffic.pcapng,1288,0.003472
sample_encrypted_traffic.pcapng,205,0.000000
sample_encrypted_traffic.pcapng,212,0.000000
sample_encrypted_traffic.pcapng,77,0.000528
sample_encrypted_traffic.pcapng,88,0.000673
sample_encrypted_traffic.pcapng,419,0.000429
sample_encrypted_traffic.pcapng,64,0.000000
sample_encrypted_traffic.pcapng,73,0.000265
sample_encrypted_traffic.pcapng,948,0.002371
sample_encrypted_traffic.pcapng,83,0.001422
sample_encrypted_traffic.pcapng,83,0.000290
sample_encrypted_traffic.pcapng,153,0.000603
sample_encrypted_traffic.pcapng,1152,0.000103
sample_encrypted_traffic.pcapng,92,0.000089
sample_encrypted_traffic.pcapng,680,0.012963
sample_encrypted_traffic.pcapng,76,0.000016
sample_encrypted_traffic.pcapng,1286,0.001114
sample_encrypted_traffic.pcapng,1292,0.000059
sample_encrypted_traffic.pcapng,1292,0.000040
sample_encrypted_traffic.pcapng,568,0.000033
sample_encrypted_traffic.pcapng,1286,0.000826
sample_encrypted_traffic.pcapng,1292,0.000037
sample_encrypted_traffic.pcapng,1292,0.000017
sample_encrypted_traffic.pcapng,1292,0.000015
sample_encrypted_traffic.pcapng,1292,0.000032
sample_encrypted_traffic.pcapng,1292,0.000030
sample_encrypted_traffic.pcapng,1292,0.000027
sample_encrypted_traffic.pcapng,1292,0.001481
sample_encrypted_traffic.pcapng,1292,0.000052
sample_encrypted_traffic.pcapng,1292,0.016499
sample_encrypted_traffic.pcapng,1292,0.000101
sample_encrypted_traffic.pcapng,1292,0.000045
sample_encrypted_traffic.pcapng,1292,0.000029
sample_encrypted_traffic.pcapng,1292,0.000039
sample_encrypted_traffic.pcapng,1292,0.000033
sample_encrypted_traffic.pcapng,1292,0.000094
sample_encrypted_traffic.pcapng,1292,0.000018
sample_encrypted_traffic.pcapng,1292,0.000017
sample_encrypted_traffic.pcapng,1292,0.000029
sample_encrypted_traffic.pcapng,1292,0.000016
sample_encrypted_traffic.pcapng,1292,0.000017
sample_encrypted_traffic.pcapng,1292,0.000030
sample_encrypted_traffic.pcapng,1292,0.000018
sample_encrypted_traffic.pcapng,1099,0.000016
sample_encrypted_traffic.pcapng,1292,0.000037
sample_encrypted_traffic.pcapng,1292,0.000018
sample_encrypted_traffic.pcapng,1292,0.000017
sample_encrypted_traffic.pcapng,1292,0.000027
sample_encrypted_traffic.pcapng,1292,0.000018
sample_encrypted_traffic.pcapng,1292,0.000016
sample_encrypted_traffic.pcapng,1016,0.000017
